date,country,buffett_indicator,real_yield,term_spread,equity_risk_proxy,credit_spread_proxy,earnings_yield_proxy,hs300_pe_proxy,hs300_pb_proxy,equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy,real_yield_proxy,valuation_method,valuation_score,valuation_regime,valuation_confidence,valuation_inputs_used,valuation_inputs_missing
2022-10-01,china,,,,,,,9.61,1.18,9.61,15.23,1.18,,research_proxy_cn,0.3856340540724938,fair,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2022-11-01,china,,,,,,,10.57,1.3,10.57,15.23,1.3,,research_proxy_cn,0.30228705605125156,fair,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2022-12-01,china,,,,,,,10.59,1.32,10.59,13.73,1.32,,research_proxy_cn,0.6587504641547393,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2023-01-01,china,,,,,,,11.26,1.39,11.26,13.73,1.39,,research_proxy_cn,0.6049610704890432,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2023-02-01,china,,,,,,,11.17,1.37,11.17,13.73,1.37,,research_proxy_cn,0.6155620386071472,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2023-03-01,china,,,,,,,11.27,1.37,11.27,13.73,1.37,,research_proxy_cn,0.6108617554374762,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2023-04-01,china,,,,,,,11.47,1.39,11.47,13.73,1.39,,research_proxy_cn,0.5950904758327342,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2023-05-01,china,,,,,,,10.93,1.3,10.93,13.73,1.3,,research_proxy_cn,0.6491402146432581,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2023-06-01,china,,,,,,,10.97,1.32,10.97,14.26,1.32,,research_proxy_cn,0.5123558452156592,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2023-07-01,china,,,,,,,11.36,1.4,11.36,14.26,1.4,,research_proxy_cn,0.46854188779234196,fair,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2023-08-01,china,,,,,,,10.99,1.29,10.99,14.26,1.29,,research_proxy_cn,0.5209718584798253,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2023-09-01,china,,,,,,,10.87,1.28,10.87,14.26,1.28,,research_proxy_cn,0.5297975549161306,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2023-10-01,china,,,,,,,10.64,1.21,10.64,14.26,1.21,,research_proxy_cn,0.5629057026352743,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2023-11-01,china,,,,,,,10.48,1.19,10.48,14.26,1.19,,research_proxy_cn,0.576796868972148,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2023-12-01,china,,,,,,,10.38,1.19,10.38,13.18,1.19,,research_proxy_cn,0.8434145603038509,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2024-01-01,china,,,,,,,10.16,1.16,10.16,13.18,1.16,,research_proxy_cn,0.8633112531752271,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2024-02-01,china,,,,,,,10.91,1.25,10.91,13.18,1.25,,research_proxy_cn,0.7993909197083942,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2024-03-01,china,,,,,,,11.21,1.24,11.21,13.18,1.24,,research_proxy_cn,0.7884754268320813,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2024-04-01,china,,,,,,,11.63,1.24,11.63,13.18,1.24,,research_proxy_cn,0.7687342375194633,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2024-05-01,china,,,,,,,11.57,1.23,11.57,13.18,1.23,,research_proxy_cn,0.7747397640539658,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2024-06-01,china,,,,,,,11.48,1.24,11.48,13.2,1.24,,research_proxy_cn,0.7709343399005988,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2024-07-01,china,,,,,,,11.32,1.25,11.32,13.2,1.25,,research_proxy_cn,0.7752694363393723,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2024-08-01,china,,,,,,,10.86,1.22,10.86,13.2,1.22,,research_proxy_cn,0.806446808817959,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2024-09-01,china,,,,,,,12.65,1.4,12.65,13.2,1.4,,research_proxy_cn,0.6649753206922474,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2024-10-01,china,,,,,,,11.65,1.3,11.65,13.2,1.3,,research_proxy_cn,0.7438317187159577,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2024-11-01,china,,,,,,,11.75,1.31,11.75,13.2,1.31,,research_proxy_cn,0.7359460789135867,cheap,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2024-12-01,china,,,,,,,12.19,1.36,12.19,14.98,1.36,,research_proxy_cn,0.26765935857351836,fair,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2025-01-01,china,,,,,,,11.74,1.32,11.74,14.98,1.32,,research_proxy_cn,0.301552059367838,fair,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2025-02-01,china,,,,,,,11.82,1.33,11.82,14.98,1.33,,research_proxy_cn,0.29460647619940117,fair,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy","real_yield_proxy,term_spread,equity_risk_proxy"
2025-03-01,china,,1.9129,,6.676064346349746,,,11.78,1.31,11.78,14.98,1.31,1.9129,research_proxy_cn,0.2518940005536853,fair,low,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy,real_yield_proxy,equity_risk_proxy",term_spread
2025-04-01,china,,1.7243000000000002,-0.025699999999999834,7.078920191470845,,,11.49,1.26,11.49,14.98,1.26,1.7243000000000002,research_proxy_cn,0.37462611494475473,fair,high,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy,real_yield_proxy,term_spread,equity_risk_proxy",
2025-05-01,china,,1.7712,0.041200000000000125,6.853949190110828,,,11.73,1.29,11.73,14.98,1.29,1.7712,research_proxy_cn,0.2974887044830103,fair,high,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy,real_yield_proxy,term_spread,equity_risk_proxy",
2025-06-01,china,,1.5469,-0.18310000000000004,6.456827714748783,,,12.34,1.35,12.34,15.41,1.35,1.5469,research_proxy_cn,0.02144158316540251,fair,high,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy,real_yield_proxy,term_spread,equity_risk_proxy",
2025-07-01,china,,1.7044,-0.045600000000000085,6.334185209003216,,,12.44,1.38,12.44,15.41,1.38,1.7044,research_proxy_cn,-0.012734094278680011,fair,high,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy,real_yield_proxy,term_spread,equity_risk_proxy",
2025-08-01,china,,2.2379000000000002,0.2579,5.720678987150415,,,13.23,1.46,13.23,15.41,1.46,2.2379000000000002,research_proxy_cn,-0.304321510871265,fair,high,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy,real_yield_proxy,term_spread,equity_risk_proxy",
2025-09-01,china,,2.1605,-0.03949999999999987,5.6470075075075075,,,13.32,1.45,13.32,15.41,1.45,2.1605,research_proxy_cn,-0.47340911421234244,fair,high,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy,real_yield_proxy,term_spread,equity_risk_proxy",
2025-10-01,china,,1.5954000000000002,0.3154000000000001,5.786101137225171,,,13.19,1.45,13.19,15.41,1.45,1.5954000000000002,research_proxy_cn,-0.011528865667093047,fair,high,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy,real_yield_proxy,term_spread,equity_risk_proxy",
2025-11-01,china,,1.1412,0.3011999999999999,5.827511656441718,,,13.04,1.43,13.04,15.41,1.43,1.1412,research_proxy_cn,0.16752791396513908,fair,high,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy,real_yield_proxy,term_spread,equity_risk_proxy",
2025-12-01,china,,1.0473,0.24729999999999985,5.648951874062969,,,13.34,1.47,13.34,17.71,1.47,1.0473,research_proxy_cn,-0.19072791021318877,fair,high,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy,real_yield_proxy,term_spread,equity_risk_proxy",
2026-01-01,china,,1.6112,0.2611999999999999,5.668231563201196,,,13.37,1.47,13.37,17.71,1.47,1.6112,research_proxy_cn,-0.38000733435041595,fair,high,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy,real_yield_proxy,term_spread,equity_risk_proxy",
2026-02-01,china,,0.47530000000000006,0.1753,5.7265754688672175,,,13.33,1.46,13.33,17.71,1.46,0.47530000000000006,research_proxy_cn,0.007504538261784488,fair,high,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy,real_yield_proxy,term_spread,equity_risk_proxy",
2026-03-01,china,,0.5271999999999999,0.33719999999999994,5.818059938837921,,,13.08,1.44,13.08,17.71,1.44,0.5271999999999999,research_proxy_cn,0.12478756664020935,fair,high,"equity_pe_proxy,shiller_pe_proxy,equity_pb_proxy,real_yield_proxy,term_spread,equity_risk_proxy",
